MagpieData Number,MagpieData MendeleevNumber,MagpieData AtomicWeight,MagpieData MeltingT,MagpieData Column,MagpieData Row,MagpieData CovalentRadius,MagpieData Electronegativity,MagpieData NsValence,MagpieData NpValence,MagpieData NdValence,MagpieData NfValence,MagpieData NValence,MagpieData NsUnfilled,MagpieData NpUnfilled,MagpieData NdUnfilled,MagpieData NfUnfilled,MagpieData NUnfilled,MagpieData GSvolume_pa,MagpieData GSbandgap,MagpieData GSmagmom,MagpieData SpaceGroupNumber,is_metal
41.0,79.5,95.22106666666666,742.8233333333334,14.0,4.5,131.5,2.2449999999999997,1.6666666666666667,2.3333333333333335,10.0,0.0,14.0,0.3333333333333333,1.6666666666666667,0.0,0.0,2.0,23.950833333333332,0.3995,0.0,105.5,False
25.75,78.375,57.815475,626.74875,14.0,3.375,102.25,2.71625,1.625,2.375,5.0,0.0,9.0,0.375,1.375,0.0,0.0,1.75,13.448125,0.0,0.0,111.125,True
31.714285714285715,77.57142857142857,70.67445714285715,851.41,13.714285714285714,4.0,124.14285714285714,2.244285714285714,1.5714285714285714,2.142857142857143,5.714285714285714,0.0,9.428571428571429,0.42857142857142855,1.2857142857142858,0.0,0.0,1.7142857142857142,21.217946428571427,0.9437142857142857,0.0,150.14285714285714,False
39.42857142857143,78.0,90.77231428571429,896.6842857142857,13.714285714285714,4.428571428571429,130.57142857142858,2.2314285714285718,1.5714285714285714,2.142857142857143,10.0,0.0,13.714285714285714,0.42857142857142855,1.2857142857142858,0.0,0.0,1.7142857142857142,21.275000000000002,0.34242857142857147,0.0,126.14285714285714,False
46.75,64.25,107.50615,1383.21,10.75,5.0,143.5,1.9975,0.75,0.0,10.0,0.0,10.75,0.75,0.0,0.0,0.0,0.75,15.849999999999998,0.0,0.0,225.0,True
27.125,74.875,61.084025,816.37375,13.125,3.5,105.625,2.71875,1.5,2.0,4.625,0.0,8.125,0.5,1.0,0.375,0.0,1.875,12.364999999999998,0.0,0.0,114.625,True
34.285714285714285,77.71428571428571,77.36565714285715,824.8071428571428,13.714285714285714,4.142857142857143,127.0,2.2257142857142855,1.5714285714285714,2.142857142857143,5.714285714285714,0.0,9.428571428571429,0.42857142857142855,1.2857142857142858,0.0,0.0,1.7142857142857142,22.55866071428571,0.9437142857142857,0.0,150.14285714285714,False
28.0,78.58333333333333,63.52015583333334,574.1916666666667,14.0,3.5,105.0,2.7458333333333336,1.5833333333333333,2.4166666666666665,5.0,0.0,9.0,0.4166666666666667,1.0833333333333333,0.0,0.0,1.5,14.941249999999998,0.08850000000000001,0.0,105.08333333333333,False
42.45454545454545,74.81818181818181,97.54694,926.8118181818182,13.0,4.636363636363637,136.63636363636363,2.180909090909091,1.3636363636363635,1.6363636363636365,8.181818181818182,0.0,11.181818181818182,0.6363636363636364,0.5454545454545454,0.0,0.0,1.1818181818181819,22.90125,0.5934545454545455,0.0,167.54545454545453,True
32.714285714285715,76.21428571428571,73.02778571428571,861.7621428571429,13.428571428571429,4.071428571428571,126.0,2.2264285714285714,1.5,1.9285714285714286,5.714285714285714,0.0,9.142857142857142,0.5,1.0714285714285714,0.0,0.0,1.5714285714285714,20.800446428571426,0.9437142857142857,0.0,154.35714285714286,False
40.42857142857143,76.64285714285714,93.12564285714286,907.0364285714286,13.428571428571429,4.5,132.42857142857142,2.2135714285714285,1.5,1.9285714285714286,10.0,0.0,13.428571428571429,0.5,1.0714285714285714,0.0,0.0,1.5714285714285714,20.857499999999998,0.34242857142857147,0.0,130.35714285714286,False
22.31578947368421,78.63157894736842,49.740921052631585,490.018947368421,14.105263157894736,3.1052631578947367,95.36842105263158,2.8626315789473686,1.631578947368421,2.473684210526316,3.6842105263157894,0.0,7.7894736842105265,0.3684210526315789,1.3157894736842106,0.0,0.0,1.6842105263157894,12.064934210526316,0.33878947368421053,0.0,100.05263157894737,True
33.6,75.13333333333334,75.19837333333334,894.7333333333333,13.2,4.133333333333334,127.33333333333333,2.195333333333333,1.4666666666666666,1.7333333333333334,6.0,0.0,9.2,0.5333333333333333,1.0666666666666667,0.0,0.0,1.6,20.55775,0.9063333333333332,0.0,163.0,False
42.0,75.6,97.02770666666667,889.9013333333334,13.2,4.6,134.6,2.1799999999999997,1.4666666666666666,1.7333333333333334,10.0,0.0,13.2,0.5333333333333333,1.0666666666666667,0.0,0.0,1.6,21.296333333333333,0.31960000000000005,0.0,135.0,False
33.88,78.12,79.664264,566.9764,13.88,3.72,107.24,2.7188,1.64,2.24,5.2,2.24,11.32,0.36,1.6,0.0,0.0,1.96,14.746799999999999,0.0,0.0,122.76,True
30.2,76.75,68.54967350000001,718.1210000000001,13.6,3.7,110.6,2.5785,1.55,2.05,6.0,0.0,9.6,0.45,1.25,0.0,0.0,1.7,15.441749999999995,0.09140000000000001,0.0,131.75,True
28.0,81.25,61.72995,775.4125000000001,14.5,3.75,118.5,2.3175,1.75,2.75,5.0,0.0,9.5,0.25,1.75,0.0,0.0,2.0,22.519687499999996,1.101,0.0,132.75,False
37.0,81.75,85.17745,828.2325000000001,14.5,4.25,126.0,2.3025,1.75,2.75,10.0,0.0,14.5,0.25,1.75,0.0,0.0,2.0,22.58625,0.3995,0.0,104.75,False
71.0,65.75,174.69197675,1311.73,11.0,5.75,138.25,2.3875,1.0,0.0,10.0,10.5,21.5,1.0,0.0,0.0,0.0,1.0,16.607499999999998,0.0,0.0,225.0,True
25.6,84.5,57.1186124,474.409,15.2,3.5,113.7,2.3810000000000002,1.9,3.3,2.0,1.4,8.6,0.1,2.1,0.0,0.0,2.2,24.91417261904,1.6461999999999999,0.0,66.1,False
36.4,85.1,85.25561239999999,537.793,15.2,4.1,122.7,2.363,1.9,3.3,8.0,1.4,14.6,0.1,2.1,0.0,0.0,2.2,24.99404761904,0.8044,0.0,32.5,False
43.333333333333336,82.66666666666667,103.37393333333334,590.8366666666667,14.666666666666666,4.333333333333333,125.66666666666667,2.3366666666666664,1.8333333333333333,2.8333333333333335,5.0,4.666666666666667,14.333333333333334,0.16666666666666666,2.1666666666666665,0.0,0.0,2.3333333333333335,25.791770833333334,1.101,0.0,112.0,False
52.333333333333336,83.16666666666667,126.82143333333335,643.6566666666666,14.666666666666666,4.833333333333333,133.16666666666666,2.3216666666666668,1.8333333333333333,2.8333333333333335,10.0,4.666666666666667,19.333333333333332,0.16666666666666666,2.1666666666666665,0.0,0.0,2.3333333333333335,25.858333333333334,0.3995,0.0,84.0,False
40.5,81.75,95.24465000000001,639.0125,14.5,4.25,125.75,2.2775,1.75,2.75,5.0,3.5,13.0,0.25,1.75,0.0,0.0,2.0,25.213437499999998,1.101,0.0,94.25,False
49.5,82.25,118.69215,691.8325,14.5,4.75,133.25,2.2625,1.75,2.75,10.0,3.5,18.0,0.25,1.75,0.0,0.0,2.0,25.28,0.3995,0.0,66.25,False
41.0,80.0,93.8861,750.365,14.0,4.5,132.5,2.445,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,22.905,0.7285,0.0,144.5,False
17.0,77.75,37.471250000000005,1293.9450000000002,14.0,2.75,89.5,2.7399999999999998,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,11.4609375,2.73325,0.0,156.25,True
32.0,79.5,71.6606,703.265,14.0,4.0,123.5,2.545,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,20.41375,1.2465,0.0,144.5,False
28.0,79.0,63.4333016,644.215,14.0,3.5,101.0,2.955,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,13.018749999999999,0.985,0.0,120.0,False
20.6,81.0,45.70128,522.146,14.6,3.0,92.6,2.852,1.8,2.8,4.0,0.0,8.6,0.2,2.0,0.0,0.0,2.2,13.329999999999998,0.0766,0.0,97.2,True
50.0,80.5,117.386335,810.8900000000001,14.0,5.0,142.0,2.295,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,29.6725,0.531,0.0,144.5,False
17.0,77.75,37.472075000000004,356.02,14.0,2.75,89.5,2.7625,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,15.159062500000001,4.82775,0.0,201.75,False
27.5,76.0,61.9338,644.865,13.5,3.5,105.5,2.685,1.5,2.0,5.0,0.0,8.5,0.5,1.0,0.0,0.0,1.5,12.7175,0.0,0.0,118.5,False
17.0,81.875,35.779664374999996,374.651875,14.75,3.125,109.375,2.17375,1.9375,2.8125,0.625,0.0,5.375,0.0625,2.8125,0.0,0.0,2.875,22.18022321425,1.5234375,0.0,15.9375,False
23.142857142857142,85.57142857142857,52.78544357142857,336.9092857142858,15.428571428571429,3.0714285714285716,92.5,3.0764285714285715,1.7857142857142858,3.642857142857143,3.5714285714285716,0.0,9.0,0.07142857142857142,1.5,0.0,0.0,1.5714285714285714,17.266428571428573,0.22757142857142856,0.0,53.57142857142857,False
27.25,75.25,61.57175,793.145,13.25,3.5,104.0,2.7525,1.25,2.0,5.0,0.0,8.25,0.25,1.0,0.0,0.0,1.25,12.2375,0.0,0.0,118.5,True
70.25,63.5,173.28005,1839.7825000000003,10.25,5.75,138.25,2.1925,1.0,0.0,9.25,10.5,20.75,1.0,0.0,0.75,0.0,1.75,15.3475,0.0,0.0,225.0,True
31.5,76.5,69.9666,811.645,13.5,4.0,125.0,2.255,1.5,2.0,5.0,0.0,8.5,0.5,1.0,0.0,0.0,1.5,21.058437499999997,1.101,0.0,147.5,False
15.833333333333334,83.5,33.98846666666667,307.08166666666665,15.166666666666666,2.6666666666666665,85.66666666666667,3.045,1.8333333333333333,3.3333333333333335,1.6666666666666667,0.0,6.833333333333333,0.16666666666666666,1.6666666666666667,0.0,0.0,1.8333333333333333,13.089479166666665,0.367,0.0,57.166666666666664,False
32.5,81.5,73.43955,728.8575000000001,14.5,4.0,123.5,2.285,1.75,2.75,5.0,0.0,9.5,0.25,1.75,0.0,0.0,2.0,24.8659375,1.101,0.0,132.75,False
41.5,82.0,96.88704999999999,781.6775,14.5,4.5,131.0,2.2699999999999996,1.75,2.75,10.0,0.0,14.5,0.25,1.75,0.0,0.0,2.0,24.9325,0.3995,0.0,104.75,False
50.5,82.5,121.20705,896.0074999999999,14.5,5.0,140.0,2.045,1.75,2.75,10.0,0.0,14.5,0.25,1.75,0.0,0.0,2.0,29.35416666665,0.232,0.0,173.75,False
49.5,77.5,117.7341,978.7950000000001,13.5,5.0,141.5,2.015,1.5,2.0,10.0,0.0,13.5,0.5,1.0,0.0,0.0,1.5,25.546666666649998,0.232,0.0,188.5,False
46.0,82.25,109.49745,942.5625,14.5,4.75,135.0,2.0775,1.75,2.75,10.0,0.0,14.5,0.25,1.75,0.0,0.0,2.0,27.007916666649997,0.232,0.0,173.75,False
18.37142857142857,65.74285714285715,38.634386817142854,1953.299142857143,11.285714285714286,3.1714285714285713,107.91428571428571,1.9534285714285715,2.0,0.42857142857142855,4.571428571428571,0.0,7.0,0.0,2.142857142857143,1.1428571428571428,0.0,3.2857142857142856,9.237,0.6095999999999999,0.34022554285714285,201.4,True
19.0,78.14285714285714,38.94690551428572,848.9871428571429,13.857142857142858,3.2857142857142856,112.71428571428571,2.25,2.0,2.4285714285714284,2.2857142857142856,0.0,6.714285714285714,0.0,1.8571428571428572,0.5714285714285714,0.0,2.4285714285714284,20.038214285714282,1.2582857142857142,0.17011277142857145,136.42857142857142,True
49.81999999999999,79.99,119.549152693,661.0418500000001,14.0,4.99,140.89,1.8943500000000002,2.0,2.0,9.95,0.0,13.95,0.0,1.03,0.0,0.0,1.03,27.0980749999835,0.22968000000000002,0.0,173.225,False
22.91,78.495,50.134673692999996,313.2578,14.0,3.495,114.495,1.999,2.0,2.0,4.95,0.0,8.95,0.0,4.0,0.0,0.0,4.0,20.7019815476,0.8125,0.0,33.805,False
31.82,78.99000000000001,72.456698693,376.04359999999997,14.0,3.99,124.39500000000001,1.98415,2.0,2.0,4.95,0.0,8.95,0.0,4.0,0.0,0.0,4.0,23.376219047600003,0.8125,0.0,70.92999999999999,False
49.099999999999994,79.95,117.72376346499999,671.4492499999999,14.0,4.95,140.45,1.89175,2.0,2.0,9.75,0.0,13.75,0.0,1.15,0.0,0.0,1.15,26.973708333317497,0.2204,0.0,174.125,False
30.65,78.925,69.116690395,743.7470000000001,14.0,3.925,120.425,1.98,2.0,2.0,9.25,0.0,13.25,0.0,4.0,0.0,0.0,4.0,20.337937500000002,0.0,0.0,127.075,False
48.2,79.9,115.44202693,684.4585,14.0,4.9,139.9,1.8885,2.0,2.0,9.5,0.0,13.5,0.0,1.3,0.0,0.0,1.3,26.818249999985,0.2088,0.0,175.25,False
30.2,78.9,68.50405793,398.711,14.0,3.9,123.45,1.9765000000000001,2.0,2.0,4.5,0.0,8.5,0.0,4.0,0.0,0.0,4.0,23.0261190476,0.8125,0.0,74.80000000000001,False
21.200000000000003,78.4,46.074234860000004,373.16100000000006,14.0,3.4000000000000004,114.4,1.98,2.0,2.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,20.4761190476,0.8125,0.0,49.1,False
28.400000000000002,78.8,64.11223486,423.89700000000005,14.0,3.8,122.4,1.968,2.0,2.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,22.637119047600002,0.8125,0.0,79.1,False
28.85,78.825,64.842544255,806.803,14.0,3.825,120.32499999999999,1.9600000000000002,2.0,2.0,8.25,0.0,12.25,0.0,4.0,0.0,0.0,4.0,20.1001875,0.0,0.0,143.175,False
29.299999999999997,78.85,65.91108079,791.039,14.0,3.8499999999999996,120.35,1.965,2.0,2.0,8.5,0.0,12.5,0.0,4.0,0.0,0.0,4.0,20.159625,0.0,0.0,139.15,False
26.599999999999998,78.7,59.72041179,449.08299999999997,14.0,3.7,121.35,1.9595,2.0,2.0,3.5,0.0,7.5,0.0,4.0,0.0,0.0,4.0,22.2481190476,0.8125,0.0,83.4,False
41.900000000000006,79.55,99.46987118500002,775.5232500000001,14.000000000000002,4.55,136.05,1.86575,2.0,2.0,7.75,0.0,11.75,0.0,2.35,0.0,0.0,2.35,25.7300416666575,0.12760000000000002,0.0,183.125,False
42.800000000000004,79.6,101.75160772000001,762.514,14.0,4.6,136.6,1.8690000000000002,2.0,2.0,8.0,0.0,12.0,0.0,2.2,0.0,0.0,2.2,25.885499999990003,0.1392,0.0,181.99999999999997,False
19.4,78.3,41.80008872,436.217,14.0,3.3,114.30000000000001,1.96,2.0,2.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,4.0,20.238369047600003,0.8125,0.0,65.2,False
24.8,78.6,55.32858872,474.269,14.0,3.6,120.30000000000001,1.951,2.0,2.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,4.0,21.859119047600004,0.8125,0.0,87.69999999999999,False
27.5,78.75,61.63693465,854.095,14.0,3.75,120.25,1.945,2.0,2.0,7.5,0.0,11.5,0.0,4.0,0.0,0.0,4.0,19.921875,0.0,0.0,155.25,False
23.0,78.5,50.93676565,499.45500000000004,14.0,3.5,119.25,1.9425,2.0,2.0,2.5,0.0,6.5,0.0,4.0,0.0,0.0,4.0,21.4701190476,0.8125,0.0,92.0,False
26.6,78.7,59.49986158,885.623,14.0,3.7,120.2,1.935,2.0,2.0,7.0,0.0,11.0,0.0,4.0,0.0,0.0,4.0,19.803,0.0,0.0,163.3,False
17.6,78.2,37.525942580000006,499.273,14.0,3.2,114.2,1.94,2.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,20.0006190476,0.8125,0.0,81.3,False
21.200000000000003,78.4,46.54494258,524.641,14.0,3.4,118.2,1.934,2.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,21.081119047599998,0.8125,0.0,96.3,False
25.25,78.625,56.294251975,932.915,14.0,3.625,120.125,1.9200000000000002,2.0,2.0,6.25,0.0,10.25,0.0,4.0,0.0,0.0,4.0,19.6246875,0.0,0.0,175.375,False
19.4,78.3,42.153119509999996,549.827,14.0,3.3,117.14999999999999,1.9255,2.0,2.0,1.5,0.0,5.5,0.0,4.0,0.0,0.0,4.0,20.692119047600002,0.8125,0.0,100.6,False
15.8,78.1,33.25179644000001,562.3290000000001,14.0,3.1,114.10000000000001,1.9200000000000002,2.0,2.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,19.7628690476,0.8125,0.0,97.4,False
32.18,79.01,74.82711660700001,916.02315,13.999999999999998,4.01,130.10999999999999,1.8306499999999999,2.0,2.0,5.05,0.0,9.049999999999999,0.0,3.9699999999999998,0.0,0.0,3.9699999999999998,24.051091666666498,0.00232,0.0,195.27499999999998,False
14.09,78.005,29.191357607,622.2322,14.0,3.005,114.005,1.901,2.0,2.0,0.05,0.0,4.05,0.0,4.0,0.0,0.0,4.0,19.5370065476,0.8125,0.0,112.695,False
14.18,78.00999999999999,29.416832607,622.8664,14.0,3.01,114.10499999999999,1.9008500000000002,2.0,2.0,0.05,0.0,4.05,0.0,4.0,0.0,0.0,4.0,19.5640190476,0.8125,0.0,113.07,False
13.909090909090908,70.54545454545455,29.15971690909091,1047.0636363636365,12.272727272727273,3.090909090909091,123.9090909090909,1.6118181818181818,2.0,0.9090909090909091,0.2727272727272727,0.0,3.1818181818181817,0.0,4.545454545454546,0.6363636363636364,0.0,5.181818181818182,16.164545454545454,0.0,0.0,225.36363636363637,True
20.294117647058822,69.0,44.41411775294118,1327.2417647058824,11.823529411764707,3.4705882352941178,126.88235294117646,1.7488235294117647,1.7647058823529411,0.7647058823529411,1.6470588235294117,0.0,4.176470588235294,0.23529411764705882,3.823529411764706,0.7058823529411765,0.0,4.764705882352941,15.781176470588237,0.0,0.0,217.7058823529412,True
28.818181818181817,79.27272727272727,65.30555247272727,809.4772727272727,14.090909090909092,3.8181818181818183,123.45454545454545,2.2018181818181817,1.7272727272727273,2.3636363636363638,8.181818181818182,0.0,12.272727272727273,0.2727272727272727,2.0,0.0,0.0,2.272727272727273,20.153636363636362,0.4358181818181819,0.0,109.9090909090909,True
30.93103448275862,70.24137931034483,73.3546314,1239.1058620689655,12.172413793103448,3.8275862068965516,125.13793103448276,1.7948275862068965,1.7241379310344827,0.7241379310344828,2.4827586206896552,3.8620689655172415,8.793103448275861,0.27586206896551724,3.6206896551724137,0.27586206896551724,0.0,4.172413793103448,16.077241379310344,0.0,0.0,225.0,True
32.5,66.0,76.27831805,1593.4850000000001,11.0,4.0,127.25,1.825,2.0,0.5,3.5,3.5,9.5,0.0,2.5,1.5,0.0,4.0,14.35375,0.0,0.3871178,217.25,True
11.818181818181818,77.54545454545455,24.541007018181816,600.9581818181819,13.636363636363637,2.5454545454545454,89.27272727272727,2.7836363636363632,1.8181818181818181,2.727272727272727,0.9090909090909091,0.0,5.454545454545454,0.18181818181818182,2.1818181818181817,0.9090909090909091,0.0,3.272727272727273,10.825000000000001,0.0,0.0,90.18181818181819,True
16.285714285714285,78.14285714285714,33.459882457142854,800.0542857142857,13.714285714285714,3.142857142857143,114.42857142857143,2.1714285714285713,1.8571428571428572,2.5714285714285716,0.7142857142857143,0.0,5.142857142857143,0.14285714285714285,2.5714285714285716,0.7142857142857143,0.0,3.4285714285714284,21.042499999999997,1.2582857142857142,0.0,137.0,True
18.333333333333332,70.0,39.1696924,1074.9033333333334,12.333333333333334,3.3333333333333335,124.66666666666667,1.7066666666666668,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.0,5.666666666666667,0.3333333333333333,3.3333333333333335,0.0,0.0,3.6666666666666665,14.676666666666668,0.0,0.0,225.0,True
20.0,65.5,42.1253693,1351.4850000000001,11.0,3.5,124.5,1.7400000000000002,2.0,0.5,3.5,0.0,6.0,0.0,2.5,1.5,0.0,4.0,13.5025,0.0,0.676514375,226.0,True
23.333333333333332,67.33333333333333,51.67769239999999,1491.3133333333335,11.333333333333334,3.6666666666666665,129.33333333333334,1.8066666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.0,4.666666666666667,0.3333333333333333,3.3333333333333335,1.0,0.0,4.666666666666667,15.49,0.0,0.0,214.66666666666666,True
14.8,82.0,30.031615439999996,606.404,14.8,3.0,111.4,2.192,2.0,2.8,0.0,0.0,4.8,0.0,3.2,0.0,0.0,3.2,22.064125,1.3212,0.0,132.0,False
25.6,82.6,58.168615439999996,669.788,14.8,3.6,120.4,2.174,2.0,2.8,6.0,0.0,10.8,0.0,3.2,0.0,0.0,3.2,22.144,0.47940000000000005,0.0,98.4,False
36.4,83.2,87.35261544,806.984,14.8,4.2,131.2,1.9040000000000004,2.0,2.8,6.0,0.0,10.8,0.0,3.2,0.0,0.0,3.2,27.449999999979998,0.27840000000000004,0.0,181.2,False
20.5,68.0,44.73615395,1307.6025,11.5,3.5,127.5,1.6825,2.0,0.75,1.25,0.0,4.0,0.0,3.75,1.25,0.0,5.0,15.931249999999999,0.0,0.0,217.25,True
12.76923076923077,79.15384615384616,26.693381107692307,525.6169230769231,14.307692307692308,2.6153846153846154,93.07692307692308,2.64,1.8461538461538463,2.4615384615384617,1.5384615384615385,0.0,5.846153846153846,0.15384615384615385,2.6153846153846154,0.0,0.0,2.769230769230769,11.676538461538463,0.0,0.0,110.3076923076923,True
24.076923076923077,66.76923076923077,52.29539649230769,1227.216153846154,11.615384615384615,3.6923076923076925,128.6153846153846,1.8107692307692307,1.3076923076923077,0.3076923076923077,6.923076923076923,0.0,8.538461538461538,0.6923076923076923,1.5384615384615385,0.0,0.0,2.230769230769231,12.734615384615385,0.0,0.0,225.0,True
22.142857142857142,69.0,48.674099000000005,1305.9071428571428,11.857142857142858,3.5714285714285716,127.0,1.8014285714285714,1.7142857142857142,0.7142857142857143,2.2857142857142856,0.0,4.714285714285714,0.2857142857142857,3.5714285714285716,0.5714285714285714,0.0,4.428571428571429,15.668571428571429,0.0,0.0,225.0,True
14.857142857142858,70.42857142857143,31.10489022857143,1058.8314285714284,12.285714285714286,3.142857142857143,122.57142857142857,1.6414285714285715,2.0,0.8571428571428571,0.8571428571428571,0.0,3.7142857142857144,0.0,4.285714285714286,0.5714285714285714,0.0,4.857142857142857,15.65857142857143,0.0,0.30152325714285716,225.57142857142858,True
17.428571428571427,70.57142857142857,37.56560451428572,1172.5457142857142,12.285714285714286,3.2857142857142856,124.57142857142857,1.6942857142857142,1.8571428571428572,0.8571428571428571,1.0,0.0,3.7142857142857144,0.14285714285714285,4.285714285714286,0.42857142857142855,0.0,4.857142857142857,16.055714285714284,0.0,0.0,220.57142857142858,True
17.285714285714285,70.14285714285714,37.12703308571429,1147.26,12.142857142857142,3.2857142857142856,124.71428571428571,1.6514285714285715,2.0,0.8571428571428571,0.7142857142857143,0.0,3.5714285714285716,0.0,4.285714285714286,0.7142857142857143,0.0,5.0,16.166428571428572,0.0,0.0,220.57142857142858,True
